3.651896755057407e-17,0.5964,0,0.5
-0.0016940191256797047,0.5963692131993299,0,0.5
-0.03218636338791504,0.5958150507872684,0,0.5
-0.06437272677583011,0.5952301015745369,0,0.5
-0.613234923496066,0.585255178157432,0,0.5
-0.6444693783411616,0.5813421943160753,0,0.5
-0.6578273688326443,0.5208834085887586,0,0.5
-0.6414351256447517,0.45761996384420794,0,0.5
-0.3330167577712027,-0.6206632558303865,0,0.5
-0.31341351103188797,-0.6838783924977248,0,0.5
-0.26897343759777254,-0.7434676328352169,0,0.5
-0.23919882496584782,-0.7464627632095369,0,0.5
0.2523041289746812,-0.7407858696098035,0,0.5
0.2819452252337086,-0.7371462094711321,0,0.5
0.3239820039556717,-0.6773092205747797,0,0.5
0.3410484396099368,-0.614463337495282,0,0.5
0.6062075026647455,0.45692556903932535,0,0.5
0.618553431841941,0.5196957106053652,0,0.5
0.5756210939766506,0.578169352259476,0,0.5
0.5155725671713546,0.5803699236424482,0,0.5
-0.5223685774586827,0.5615065668818353,0,0.5
-0.5823196355662792,0.5571983765728039,0,0.5
-0.6234975368729788,0.4985143077708532,0,0.5
-0.609299702439493,0.4376179771888281,0,0.5
-0.31256078133004983,-0.5998319044856729,0,0.5
-0.2937399878638962,-0.6606536202340665,0,0.5
-0.25170462658257375,-0.71799462203065,0,0.5
-0.22381946306948025,-0.7208851305006826,0,0.5
0.2360781188848798,-0.7155732811646855,0,0.5
0.26383415827694223,-0.7120829333176939,0,0.5
0.3035452853797047,-0.6545685214078408,0,0.5
0.3199127205462674,-0.5941539671327736,0,0.5
0.5748154264416326,0.43579359790858463,0,0.5
0.5867251531184586,0.49613654058383805,0,0.5
0.5461975274059612,0.5523619436970402,0,0.5
0.4892571054930269,0.5544916711475668,0,0.5
-0.49514286322729256,0.5366013621438461,0,0.5
-0.5519902086943936,0.5324762620983367,0,0.5
-0.5908424583818932,0.4761147702828872,0,0.5
-0.5771642792342361,0.4176159905334528,0,0.5
-0.29210480488890883,-0.5790005531409179,0,0.5
-0.2740664646959168,-0.6374288479703648,0,0.5
-0.23443581556738713,-0.6925216112260386,0,0.5
-0.20844010117312398,-0.6953074977917847,0,0.5
0.2198521087950826,-0.6903606927195416,0,0.5
0.2457230913201809,-0.6870196571642307,0,0.5
0.28310856680374336,-0.631827822240879,0,0.5
0.29877700148260333,-0.5738445967702432,0,0.5
0.5434233502185207,0.414661626777847,0,0.5
0.5548968743949769,0.47257737056231275,0,0.5
0.5167739608352723,0.5265545351346052,0,0.5
0.4629416438146997,0.5286134186526864,0,0.5
-0.46791714899590203,0.5116961574058569,0,0.5
-0.5216607818225076,0.5077541476238692,0,0.5
-0.5581873798908062,0.4537152327949177,0,0.5
-0.5450288560289769,0.39761400387807055,0,0.5
-0.2716488284477496,-0.5581692017962265,0,0.5
-0.2543929415279183,-0.61420407570673,0,0.5
-0.21716700455218169,-0.6670486004214949,0,0.5
-0.1930607392767501,-0.6697298650829528,0,0.5
0.20362609870528145,-0.6651481042744276,0,0.5
0.2276120243634144,-0.6619563810107955,0,0.5
0.26267184822777584,-0.6090871230739416,0,0.5
0.2776412824189334,-0.5535352264077362,0,0.5
0.5120312739954082,0.39352965564710685,0,0.5
0.5230685956714949,0.44901820054078617,0,0.5
0.48735039426458326,0.5007471265721699,0,0.5
0.43662618213637244,0.5027351661578057,0,0.5
-0.440691434764512,0.48679095266786787,0,0.5
-0.49133135495062213,0.4830320331494017,0,0.5
-0.5255323013997197,0.4313156953069484,0,0.5
