1.8369701987210342e-18,0.030000000000000072,0,0.5
0.0038302268878547393,0.0951542663288179,0,0.5
0.0364879508790372,0.09646958976400224,0,0.5
0.03853954195450916,0.09648467656527193,0,0.5
0.04281045732182199,0.09544091555294185,0,0.5
0.0455043277655865,0.09426609429352764,0,0.5
0.08972308038603485,0.07416307263640205,0,0.5
0.09211156125092582,0.0725493947943603,0,0.5
0.09088546419851488,0.06360621529473445,0,0.5
0.08713465327538955,0.05528302702608083,0,0.5
0.020846153711544364,-0.0855911823100587,0,0.5
0.016895836925205483,-0.09385515235133103,0,0.5
0.012078634334950782,-0.1017324037580934,0,0.5
0.010676503798784438,-0.1022209352798904,0,0.5
-0.009744643261954997,-0.1031372512654739,0,0.5
-0.011212220938561963,-0.10273725979296913,0,0.5
-0.017207472056747893,-0.0946210973022997,0,0.5
-0.022401284511458626,-0.08600313045183842,0,0.5
-0.10989465757806591,0.06100411036579505,0,0.5
-0.11484137306849251,0.06972560611968379,0,0.5
-0.11638887882956399,0.07970528887204745,0,0.5
-0.11316161418477236,0.08207232950967391,0,0.5
-0.053523344817451135,0.11469937823458647,0,0.5
-0.0497963804836835,0.11662194254922857,0,0.5
-0.04234929184318698,0.11860105148787392,0,0.5
-0.03780171324306962,0.11887749710505997,0,0.5
0.03660761291854649,0.12187440927576343,0,0.5
0.0411798229438867,0.12195527347975668,0,0.5
0.049070277238394557,0.1204139169809317,0,0.5
0.053265238651396395,0.11862043444491077,0,0.5
0.12088408979092162,0.08787910529535853,0,0.5
0.12460111864736201,0.0855487487252807,0,0.5
0.12388878692376404,0.07434365961343205,0,0.5
0.11938027837443702,0.06422391717034472,0,0.5
0.03893945621014858,-0.10672635769337864,0,0.5
0.03408305672939073,-0.11675746511125525,0,0.5
0.027108688240037836,-0.12636712376931084,0,0.5
0.02421578939929247,-0.12701341486038484,0,0.5
-0.0208820212447712,-0.12903699584166178,0,0.5
-0.023849762955487967,-0.12861275819041673,0,0.5
-0.03217130310432606,-0.11895289948672923,0,0.5
-0.03844971711454052,-0.1086439608005437,0,0.5
-0.1431396291495626,0.06725707684710837,0,0.5
-0.1490240562127806,0.0777116556607368,0,0.5
-0.1502538313156824,0.08999303665839652,0,0.5
-0.1457358210334664,0.09318443673105667,0,0.5
-0.06318186085067679,0.1383482570412796,0,0.5
-0.05808110682150316,0.141007209410617,0,0.5
-0.04882149447916745,0.14370453174846706,0,0.5
-0.04363379035019029,0.1440426041989631,0,0.5
0.04048527162906275,0.1474305859700415,0,0.5
0.045699102268767715,0.14750154898549986,0,0.5
0.05542899180420411,0.14539090149267203,0,0.5
0.06102614953720625,0.14297477459629387,0,0.5
0.1520450991958084,0.10159513795431507,0,0.5
0.15709067604379823,0.09854810265620115,0,0.5
0.15689210964901326,0.08508110393212971,0,0.5
0.15162590347348454,0.07316480731460867,0,0.5
0.05703275870875285,-0.1278615330766985,0,0.5
0.051270276533576034,-0.1396597778711794,0,0.5
0.04213874214512494,-0.15100184378052817,0,0.5
0.03775507499980055,-0.15180589444087925,0,0.5
-0.03201939922758741,-0.15493674041784963,0,0.5
-0.03648730497241398,-0.15448825658786436,0,0.5
-0.047135134151904255,-0.14328470167115878,0,0.5
-0.05449814971762242,-0.131284791149249,0,0.5
-0.1763846007210593,0.07351004332842162,0,0.5
-0.1832067393570687,0.08569770520178975,0,0.5
-0.18411878380180086,0.10028078444474553,0,0.5
-0.1783100278821605,0.10429654395243934,0,0.5
-0.07284037688390235,0.1619971358479727,0,0.5
-0.06636583315932275,0.1653924762720054,0,0.5
-0.05529369711514785,0.1688080120090602,0,0.5
-0.049465867457310915,0.16920771129286621,0,0.5
0.04436293033957908,0.17298676266431956,0,0.5
0.05021838159364881,0.17304782449124304,0,0.5
0.061787706370013754,0.17036788600441238,0,0.5
0.06878706042301619,0.16732911474767703,0,0.5
0.18320610860069514,0.11531117061327156,0,0.5
0.1895802334402344,0.11154745658712159,0,0.5
0.1898954323742624,0.09581854825082735,0,0.5
0.18387152857253203,0.08210569745887261,0,0.5
0.07512606120735711,-0.14899670846001833,0,0.5
0.06845749633776133,-0.1625620906311035,0,0.5
0.05716879605021204,-0.17563656379174541,0,0.5
0.05129436060030862,-0.17659837402137352,0,0.5
-0.04315677721040362,-0.18083648499403748,0,0.5
-0.049124846989339985,-0.18036375498531196,0,0.5
-0.06209896519948242,-0.1676165038555883,0,0.5
-0.07054658232070432,-0.15392562149795425,0,0.5
-0.20962957229255602,0.07976300980973491,0,0.5
-0.2173894225013568,0.09368375474284274,0,0.5
-0.21798373628791934,0.1105685322310946,0,0.5
-0.21088423473085466,0.11540865117382212,0,0.5
-0.08249889291712796,0.18564601465466585,0,0.5
-0.07465055949714236,0.18977774313339382,0,0.5
-0.061765899751128284,0.19391149226965337,0,0.5
-0.05529794456443156,0.19437281838676937,0,0.5
0.04824058905009533,0.19854293935859763,0,0.5
0.054737660918529794,0.19859409999698624,0,0.5
0.06814642093582328,0.1953448705161527,0,0.5
0.07654797130882601,0.1916834548990602,0,0.5
0.2143671180055818,0.129027203272228,0,0.5
0.2220697908366705,0.12454681051804195,0,0.5
0.22289875509951146,0.10655599256952493,0,0.5
0.2161171536715794,0.0910465876031365,0,0.5
0.09321936370596139,-0.17013188384333824,0,0.5
0.08564471614194664,-0.18546440339102768,0,0.5
0.07219884995529917,-0.20027128380296277,0,0.5
0.06483364620081672,-0.20139085360186787,0,0.5
-0.05429415519321994,-0.20673622957022503,0,0.5
-0.06176238900626613,-0.20623925338275922,0,0.5
-0.07706279624706074,-0.19194830604001759,0,0.5
-0.08659501492378635,-0.17656645184665928,0,0.5
-0.24287454386405272,0.08601597629104821,0,0.5
-0.2515721056456449,0.10166980428389574,0,0.5
-0.2518486887740377,0.1208562800174436,0,0.5
-0.24345844157954866,0.12652075839520482,0,0.5
-0.09215740895035349,0.20929489346135904,0,0.5
-0.0829352858349619,0.2141630099947823,0,0.5
-0.06823810238710863,0.2190149725302466,0,0.5
-0.06113002167155214,0.21953792548067255,0,0.5
0.052118247760611525,0.22409911605287572,0,0.5
0.05925694024341073,0.22414037550272942,0,0.5
0.07450513550163276,0.220321855027893,0,0.5
0.08430888219463581,0.2160377950504433,0,0.5
0.24552812741046864,0.14274323593118454,0,0.5
0.2545593482331068,0.13754616444896242,0,0.5
0.25590207782476077,0.11729343688822258,0,0.5
0.248362778770627,0.09998747774740047,0,0.5
0.11131266620456563,-0.1912670592266581,0,0.5
0.10283193594613191,-0.20836671615095184,0,0.5
0.08722890386038623,-0.22490600381418013,0,0.5
0.07837293180132475,-0.2261833331823623,0,0.5
-0.0654315331760362,-0.23263597414641288,0,0.5
-0.07439993102319217,-0.23211475178020682,0,0.5
-0.09202662729463897,-0.21628010822444707,0,0.5
-0.10264344752686831,-0.19920728219536452,0,0.5
-0.27611951543554936,0.0922689427723615,0,0.5
-0.28575478878993293,0.10965585382494872,0,0.5
-0.28571364126015614,0.1311440278037926,0,0.5
-0.2760326484282428,0.13763286561658755,0,0.5
-0.1018159249835792,0.23294377226805216,0,0.5
-0.09122001217278167,0.23854827685617072,0,0.5
-0.07471030502308919,0.24411845279083977,0,0.5
-0.06696209877867289,0.24470303257457568,0,0.5
